シラクス	シラクス	0	0	Shirakusu	Shirakusu	Shirakusu
の	の	0	0	of	的	из
市	市	1	0	city	城市	город
に	に	0	0	To	至	к
やって来	やって来る	0	0	come over	过来	приезжать
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
メロス	メロス	0	0	Melos	米洛斯	Мелос
に	に	0	0	To	至	к
は	は	0	0	It is	这是	Здесь
父	父	0	0	father	父亲	отец
も	も	0	0	Also	还有	а также
、	、	0	0	,	，	,
母	母	1	0	mother	母亲	мать
も	も	0	0	Also	还有	а также
無い	無い	0	0	No	没有	Нет
。	。	0	1	.	。	,
女房	女房	0	0	wife	妻子	жена
も	も	0	0	Also	还有	а также
無い	無い	0	0	No	没有	Нет
。	。	0	1	.	。	,
十	十	0	0	Ten	十	десять
六	六	0	0	Six	六	шесть
の	の	0	0	of	的	из
、	、	0	0	,	，	,
内気	内気	0	0	Shyness	害羞	застенчивость
な	だ	0	0	I	我	Я
妹	妹	1	0	sister	妹妹	сестра
と	と	0	0	When	和	и
二	二	0	0	two	两	два
人	人	0	0	Man	人	люди
暮し	暮し	0	0	Living	生活	жизни
だ	だ	0	0	I	我	Я
。	。	0	1	.	。	,
この	この	0	0	this	此	Это
妹	妹	0	0	sister	妹妹	сестра
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
村	村	0	0	village	村	деревня
の	の	0	0	of	的	из
或	或	0	0	Some	一些	некоторые
る	り	0	0	Ri	日	Род-Айленд
律儀	律儀	1	0	Uprightness	义	честность
な	だ	0	0	I	我	Я
一	一	0	0	one	一	один
牧人	牧人	0	0	Shepherd	牧羊人	пастух
を	を	0	0	The	该	
、	、	0	0	,	，	,
近々	近々	0	0	soon	不久	вскоре
、	、	0	0	,	，	,
花婿	花婿	1	0	Groom	马夫	конюх
として	として	0	0	As	如	в качестве
迎える	迎える	0	0	Welcome	迎接	здороваться
事	事	0	0	Thing	事	вещь
に	に	0	0	To	至	к
なっ	なる	0	0	Become	变	становится
て	て	0	0	On	上	на
い	いる	0	0	Roast	烤	обжиг
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
結婚式	結婚式	1	0	wedding	婚礼	свадьба
も	も	0	0	Also	还有	а также
間近	間近	1	0	Nearness	贴近	близость
か	か	0	0	Or	或	или
な	な	0	0	I	我	Я
の	の	0	0	of	的	из
で	だ	0	0	I	我	Я
ある	ある	0	0	is there	一些	некоторые
。	。	0	1	.	。	,
メロス	メロス	0	0	Melos	米洛斯	Мелос
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
それ	それ	0	0	It	它	это
ゆえ	ゆえ	0	0	Therefore	因此	поэтому
、	、	0	0	,	，	,
花嫁	花嫁	1	0	bride	新娘	невеста
の	の	0	0	of	的	из
衣裳	衣裳	1	0	Costume	服装	костюм
やら	やら	0	0	Yara	亚拉	Yara
祝宴	祝宴	1	0	Feast	盛宴	праздник
の	の	0	0	of	的	из
御馳走	御馳走	0	0	feast	盛宴	праздник
やら	やら	0	0	Yara	亚拉	Yara
を	を	0	0	The	该	
買い	買う	1	0	buy	购买	купить
に	に	0	0	To	至	к
、	、	0	0	,	，	,
はるばる	はるばる	0	0	All the way	一路	Всю дорогу
市	市	0	0	city	城市	город
に	に	0	0	To	至	к
やって来	やって来る	0	0	come over	过来	приезжать
た	た	0	0	It was	这是	было
の	の	0	0	of	的	из
だ	だ	0	0	I	我	Я
。	。	0	1	.	。	,
先ず	先ず	0	0	First of all	首先	В первую очередь
、	、	0	0	,	，	,
その	その	0	0	That	该	
品々	品々	0	0	Various articles	各种物品	Различные статьи
を	を	0	0	The	该	
買い	買う	0	0	buy	购买	купить
集め	集める	0	0	Collect	聚集	собирать
、	、	0	0	,	，	,
それから	それから	0	0	then	然后	тогда
都	都	1	0	Capital	资本	капитал
の	の	0	0	of	的	из
大路	大路	0	0	Highway	高速公路	шоссе
を	を	0	0	The	该	
ぶらぶら	ぶらぶら	0	0	Aimlessly	等闲	Бесцельно
歩い	歩く	1	0	walk	步行	Прогулка
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
メロス	メロス	0	0	Melos	米洛斯	Мелос
に	に	0	0	To	至	к
は	は	0	0	It is	这是	Здесь
竹馬	竹馬	0	0	stilts	高跷	ходули
の	の	0	0	of	的	из
友	友	1	0	friend	朋友	друг
が	が	0	0	But	那里	Там
あっ	ある	0	0	is there	一些	некоторые
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
セリヌンティウス	セリヌンティウス	0	0	Selinunte I Usu	塞利我乌苏	Selinunte I Usu
で	だ	0	0	I	我	Я
ある	ある	0	0	is there	一些	некоторые
。	。	0	1	.	。	,
今	今	1	0	now	现在	в настоящее время
は	は	0	0	It is	这是	Здесь
此	此	0	0	此	此	此
の	の	0	0	of	的	из
シラクス	シラクス	0	0	Shirakusu	Shirakusu	Shirakusu
の	の	0	0	of	的	из
市	市	0	0	city	城市	город
で	で	0	0	so	在	в
、	、	0	0	,	，	,
石工	石工	0	0	Mason	泥水匠	каменщик
を	を	0	0	The	该	
し	する	0	0	Make	使	сделать
て	て	0	0	On	上	на
いる	いる	0	0	Roast	烤	обжиг
。	。	0	1	.	。	,
その	その	0	0	That	该	
友	友	0	0	friend	朋友	друг
を	を	0	0	The	该	
、	、	0	0	,	，	,
これから	これから	0	0	from now on	现在	в настоящее время
訪ね	訪ねる	1	0	visit	访问	визит
て	て	0	0	On	上	на
みる	みる	0	0	View	视图	вид
つもり	つもり	0	0	Going	展望	пойти
な	だ	0	0	I	我	Я
の	の	0	0	of	的	из
だ	だ	0	0	I	我	Я
。	。	0	1	.	。	,
久しく	久しい	0	0	long	长	длинный
逢わ	逢う	1	0	Meet	见面	встреча
なかっ	ない	0	0	Absent	没有	Не имею
た	た	0	0	It was	这是	было
の	の	0	0	of	的	из
だ	だ	0	0	I	我	Я
から	から	0	0	From	从	из
、	、	0	0	,	，	,
訪ね	訪ねる	0	0	visit	访问	визит
て	て	0	0	On	上	на
行く	行く	0	0	go	去	идти
の	の	0	0	of	的	из
が	が	0	0	But	那里	Там
楽しみ	楽しみ	1	0	Fun	开玩笑	веселье
で	だ	0	0	I	我	Я
ある	ある	0	0	is there	一些	некоторые
。	。	0	1	.	。	,
歩い	歩く	0	0	walk	步行	Прогулка
て	て	0	0	On	上	на
いる	いる	0	0	Roast	烤	обжиг
うち	うち	0	0	home	出	из
に	に	0	0	To	至	к
メロス	メロス	0	0	Melos	米洛斯	Мелос
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
まち	まち	0	0	Town	角撑板	ластовица
の	の	0	0	of	的	из
様子	様子	1	0	Appearance	外形	внешний вид
を	を	0	0	The	该	
怪しく	怪しい	1	0	Suspicious	可疑	подозрительный
思っ	思う	1	0	think	我认为，	Я думаю,
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
ひっそり	ひっそり	0	0	Quiet	安静	бесшумный
し	する	0	0	Make	使	сделать
て	て	0	0	On	上	на
いる	いる	0	0	Roast	烤	обжиг
。	。	0	1	.	。	,
もう	もう	0	0	Already	更	более
既に	既に	0	0	already	已经	уже
日	日	0	0	Day	天	день
も	も	0	0	Also	还有	а также
落ち	落ちる	1	0	drop down	下跌	падение
て	て	0	0	On	上	на
、	、	0	0	,	，	,
まち	まち	0	0	Town	角撑板	ластовица
の	の	0	0	of	的	из
暗い	暗い	1	0	dark	黑暗	темно
の	の	0	0	of	的	из
は	は	0	0	It is	这是	Здесь
当り	当る	0	0	Hit	击中	хит
まえ	まえる	0	0	Mael	MAEL	Мэель
だ	だ	0	0	I	我	Я
が	が	0	0	But	那里	Там
、	、	0	0	,	，	,
けれども	けれども	1	0	But	但	но
、	、	0	0	,	，	,
なんだか	なんだか	0	0	what	不知何故	как-то
、	、	0	0	,	，	,
夜	夜	1	0	Night	夜	ночь
の	の	0	0	of	的	из
せい	せい	0	0	Seiji	小泽征	Сейджи
ばかり	ばかり	0	0	Just	刚	как раз
で	だ	0	0	I	我	Я
は	は	0	0	It is	这是	Здесь
無く	無い	0	0	No	没有	Нет
、	、	0	0	,	，	,
市	市	0	0	city	城市	город
全体	全体	1	0	Overall	整个	весь
が	が	0	0	But	那里	Там
、	、	0	0	,	，	,
やけに	やけに	0	0	Like hell	拼命地	изо всех сил
寂しい	寂しい	1	0	lonely	寂寞	одинокий
。	。	0	1	.	。	,
のんき	のんき	0	0	Lightheartedness	无忧无虑	беззаботность
な	だ	0	0	I	我	Я
メロス	メロス	0	0	Melos	米洛斯	Мелос
も	も	0	0	Also	还有	а также
、	、	0	0	,	，	,
だんだん	だんだん	0	0	Gradually	逐渐	постепенно
不安	不安	1	0	anxiety	焦虑	тревожность
に	に	0	0	To	至	к
なっ	なる	0	0	Become	变	становится
て	て	0	0	On	上	на
来	来る	0	0	come	来	прийти
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
路	路	0	0	Tract	管道	тракт
で	で	0	0	so	在	в
逢っ	逢う	1	0	Meet	见面	встреча
た	た	0	0	It was	这是	было
若い衆	若い衆	0	0	Lads	小伙子	братва
を	を	0	0	The	该	
つかまえ	つかまえる	1	0	Catch	抓	задвижка
て	て	0	0	On	上	на
、	、	0	0	,	，	,
何	何	0	0	what	什么	какие
か	か	0	0	Or	或	или
あっ	ある	0	0	is there	一些	некоторые
た	た	0	0	It was	这是	было
の	の	0	0	of	的	из
か	か	0	0	Or	或	или
、	、	0	0	,	，	,
二	二	1	0	two	两	два
年	年	0	0	Year	年	год
まえ	まえる	0	0	Mael	MAEL	Мэель
に	に	0	0	To	至	к
此	此	0	0	此	此	此
の	の	0	0	of	的	из
市	市	0	0	city	城市	город
に	に	0	0	To	至	к
来	来る	1	0	come	来	прийти
た	た	0	0	It was	这是	было
とき	とき	0	0	When	当	когда
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
夜	夜	0	0	Night	夜	ночь
でも	でも	0	0	But	但	но
皆	皆	0	0	all	大家	все
が	が	0	0	But	那里	Там
歌	歌	1	0	song	歌曲	песня
を	を	0	0	The	该	
うたっ	うたう	0	0	sing	声明	декларировать
て	て	0	0	On	上	на
、	、	0	0	,	，	,
まち	まち	0	0	Town	角撑板	ластовица
は	は	0	0	It is	这是	Здесь
賑やか	賑やか	1	0	busy	繁华	суетливый
で	だ	0	0	I	我	Я
あっ	ある	0	0	is there	一些	некоторые
た	た	0	0	It was	这是	было
筈	筈	0	0	Should	应	должен
だ	だ	0	0	I	我	Я
が	が	0	0	But	那里	Там
、	、	0	0	,	，	,
と	と	0	0	When	和	и
質問	質問	0	0	Question	问题	вопрос
し	する	0	0	Make	使	сделать
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
若い衆	若い衆	0	0	Lads	小伙子	братва
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
首	首	0	0	neck	脖子	шея
を	を	0	0	The	该	
振っ	振る	0	0	shake	摇	Встряска
て	て	0	0	On	上	на
答え	答える	1	0	answer	答案	ответ
なかっ	ない	0	0	Absent	没有	Не имею
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
しばらく	しばらく	0	0	for a while	一时	На время
歩い	歩く	0	0	walk	步行	Прогулка
て	て	0	0	On	上	на
老爺	老爺	0	0	Whitebeard	白胡子	Белоус
に	に	0	0	To	至	к
逢い	逢う	0	0	Meet	见面	встреча
、	、	0	0	,	，	,
こんど	こんど	1	0	Next time	现在	в настоящее время
は	は	0	0	It is	这是	Здесь
もっと	もっと	0	0	More	更	более
、	、	0	0	,	，	,
語勢	語勢	0	0	Gosei	合成公司	Госей
を	を	0	0	The	该	
強く	強い	1	0	strong	强	сильный
し	する	0	0	Make	使	сделать
て	て	0	0	On	上	на
質問	質問	1	0	Question	问题	вопрос
し	する	0	0	Make	使	сделать
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
老爺	老爺	0	0	Whitebeard	白胡子	Белоус
は	は	0	0	It is	这是	Здесь
答え	答える	0	0	answer	答案	ответ
なかっ	ない	0	0	Absent	没有	Не имею
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
メロス	メロス	0	0	Melos	米洛斯	Мелос
は	は	0	0	It is	这是	Здесь
両手	両手	0	0	both hands	双手	Обе руки
で	で	0	0	so	在	в
老爺	老爺	0	0	Whitebeard	白胡子	Белоус
の	の	0	0	of	的	из
からだ	からだ	1	0	Body	体	тело
を	を	0	0	The	该	
ゆすぶっ	ゆすぶる	0	0	Rock	岩石	рок
て	て	0	0	On	上	на
質問	質問	0	0	Question	问题	вопрос
を	を	0	0	The	该	
重ね	重ねる	1	0	Superimpose	叠加	накладывать
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
老爺	老爺	0	0	Whitebeard	白胡子	Белоус
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
あたり	あたり	0	0	Strike	罢工	стачка
を	を	0	0	The	该	
はばかる	はばかる	0	0	Hesitate	迟疑	стесняться
低	低	0	0	Low	低	низкий
声	声	0	0	voice	声音	голос
で	で	0	0	so	在	в
、	、	0	0	,	，	,
わずか	わずか	0	0	Slightly	略	немного
答え	答える	1	0	answer	答案	ответ
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
「	「	0	0	"	“	"
王様	王様	0	0	King	国王	король
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
人	人	0	0	Man	人	люди
を	を	0	0	The	该	
殺し	殺す	1	0	kill	杀	убить
ます	ます	0	0	You	您	вы
。	。	0	0	.	。	,
」	」	0	1	"	“	"
「	「	0	0	"	“	"
なぜ	なぜ	1	0	why	为什么	почему
殺す	殺す	0	0	kill	杀	убить
の	の	0	0	of	的	из
だ	だ	0	0	I	我	Я
。	。	0	0	.	。	,
」	」	0	1	"	“	"
「	「	0	0	"	“	"
悪心	悪心	0	0	nausea	恶心	тошнота
を	を	0	0	The	该	
抱い	抱く	0	0	Harbor	海港	гавань
て	て	0	0	On	上	на
いる	いる	0	0	Roast	烤	обжиг
、	、	0	0	,	，	,
という	という	0	0	That	该	что
の	の	0	0	of	的	из
です	です	0	0	is	这是	Здесь
が	が	0	0	But	那里	Там
、	、	0	0	,	，	,
誰	誰	1	0	Who	谁	кто
も	も	0	0	Also	还有	а также
そんな	そんな	0	0	Such	这样	такие
、	、	0	0	,	，	,
悪心	悪心	0	0	nausea	恶心	тошнота
を	を	0	0	The	该	
持っ	持つ	1	0	Possess	具备	обладать
て	て	0	0	On	上	на
は	は	0	0	It is	这是	Здесь
居り	居る	0	0	Have	有	иметь
ませ	ます	0	0	You	您	вы
ぬ	ぬ	0	0	Unexpected	意外	непредвиденный
。	。	0	0	.	。	,
」	」	0	1	"	“	"
「	「	0	0	"	“	"
たくさん	たくさん	1	0	Lot	地段	лот
の	の	0	0	of	的	из
人	人	0	0	Man	人	люди
を	を	0	0	The	该	
殺し	殺す	0	0	kill	杀	убить
た	た	0	0	It was	这是	было
の	の	0	0	of	的	из
か	か	0	0	Or	或	или
。	。	0	0	.	。	,
」	」	0	1	"	“	"
「	「	0	0	"	“	"
はい	はい	1	0	Yes	是的	да
、	、	0	0	,	，	,
はじめ	はじめ	1	0	Begin	介绍	введение
は	は	0	0	It is	这是	Здесь
王様	王様	0	0	King	国王	король
の	の	0	0	of	的	из
妹	妹	0	0	sister	妹妹	сестра
婿	婿	0	0	Son-in-law	女婿	Зять
さま	さま	0	0	Sama	萨玛	Sama
を	を	0	0	The	该	
。	。	0	0	.	。	,
それから	それから	0	0	then	然后	тогда
、	、	0	0	,	，	,
御	御	0	0	Your	你的	ваш
自身	自身	0	0	Own	自己	собственный
の	の	0	0	of	的	из
お	お	0	0	Contact	联系	контакт
世嗣	世嗣	0	0	Geostationary	地球静止轨道	геостационарный
を	を	0	0	The	该	
。	。	0	0	.	。	,
それから	それから	1	0	then	然后	тогда
、	、	0	0	,	，	,
妹	妹	1	0	sister	妹妹	сестра
さま	さま	0	0	Sama	萨玛	Sama
を	を	0	0	The	该	
。	。	0	0	.	。	,
それから	それから	0	0	then	然后	тогда
、	、	0	0	,	，	,
妹	妹	0	0	sister	妹妹	сестра
さま	さま	0	0	Sama	萨玛	Sama
の	の	0	0	of	的	из
御子	御子	0	0	Son	儿子	сын
さま	さま	0	0	Sama	萨玛	Sama
を	を	0	0	The	该	
。	。	0	0	.	。	,
それから	それから	0	0	then	然后	тогда
、	、	0	0	,	，	,
皇后	皇后	1	0	Empress	皇后	императрица
さま	さま	0	0	Sama	萨玛	Sama
を	を	0	0	The	该	
。	。	0	0	.	。	,
それから	それから	0	0	then	然后	тогда
、	、	0	0	,	，	,
賢	賢	0	0	Ken	肯	кругозор
臣	臣	0	0	Minister	部长	министр
の	の	0	0	of	的	из
アレキス	アレキス	0	0	Arekisu	Arekisu	Arekisu
様	様	0	0	Mr	像	как
を	を	0	0	The	该	
。	。	0	0	.	。	,
」	」	0	1	"	“	"
「	「	0	0	"	“	"
おどろい	おどろく	1	0	Surprised	感到惊讶	удивленный
た	た	0	0	It was	这是	было
。	。	0	0	.	。	,
国王	国王	0	0	King	国王	король
は	は	0	0	It is	这是	Здесь
乱心	乱心	1	0	Going mad	要疯了	схожу с ума
か	か	0	0	Or	或	или
。	。	0	0	.	。	,
」	」	0	1	"	“	"
「	「	0	0	"	“	"
いいえ	いいえ	0	0	No	没有	Нет
、	、	0	0	,	，	,
乱心	乱心	0	0	Going mad	要疯了	схожу с ума
で	で	0	0	so	在	в
は	は	0	0	It is	这是	Здесь
ござい	ござる	0	0	A bamboo basket	竹筐	Бамбуковая корзина
ませ	ます	0	0	You	您	вы
ぬ	ぬ	0	0	Unexpected	意外	непредвиденный
。	。	0	0	.	。	,
人	人	0	0	Man	人	люди
を	を	0	0	The	该	
、	、	0	0	,	，	,
信ずる	信ずる	1	0	believe	相信	верить
事	事	0	0	Thing	事	вещь
が	が	0	0	But	那里	Там
出来	出来る	0	0	Be able to	能够	Быть в состоянии
ぬ	ぬ	0	0	Unexpected	意外	непредвиденный
、	、	0	0	,	，	,
という	という	0	0	That	该	что
の	の	0	0	of	的	из
です	です	0	0	is	这是	Здесь
。	。	0	0	.	。	,
このごろ	このごろ	0	0	These days	这些天	в эти дни
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
臣下	臣下	1	0	Vassal	附庸	вассал
の	の	0	0	of	的	из
心	心	0	0	heart	心脏	сердце
を	を	0	0	The	该	
も	も	0	0	Also	还有	а также
、	、	0	0	,	，	,
お	お	0	0	Contact	联系	контакт
疑い	疑い	1	0	Doubt	疑问	сомнение
に	に	0	0	To	至	к
なり	なる	0	0	Become	变	становится
、	、	0	0	,	，	,
少しく	少しく	0	0	Little Ku	小顾	Маленький Ku
派手	派手	1	0	flashy	华而不实	кричащий
な	だ	0	0	I	我	Я
暮し	暮し	0	0	Living	生活	жизни
を	を	0	0	The	该	
し	する	0	0	Make	使	сделать
て	て	0	0	On	上	на
いる	いる	0	0	Roast	烤	обжиг
者	者	0	0	Person	人	человек
に	に	0	0	To	至	к
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
人質	人質	0	0	hostage	人质	заложник
ひとり	ひとり	0	0	Alone	一	один
ずつ	ずつ	0	0	By	由	по
差し出す	差し出す	0	0	Hold out	支持	дотягивать
こと	こと	0	0	about	事	вещь
を	を	0	0	The	该	
命じ	命じる	1	0	Order	秩序	заказ
て	て	0	0	On	上	на
居り	居る	0	0	Have	有	иметь
ます	ます	0	0	You	您	вы
。	。	0	0	.	。	,
御	御	0	0	Your	你的	ваш
命令	命令	0	0	order	指令	инструкция
を	を	0	0	The	该	
拒め	拒む	0	0	refuse	垃圾	отказываться
ば	ば	0	0	Place	地方	место
十字架	十字架	1	0	cross	十字架	Крест
に	に	0	0	To	至	к
かけ	かける	0	0	Play	玩	играть
られ	られる	0	0	It is	这是	Здесь
て	て	0	0	On	上	на
、	、	0	0	,	，	,
殺さ	殺す	1	0	kill	杀	убить
れ	れる	0	0	It is	这是	Здесь
ます	ます	0	0	You	您	вы
。	。	0	0	.	。	,
きょう	きょう	1	0	Today	今天	сегодня
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
六	六	1	0	Six	六	шесть
人	人	0	0	Man	人	люди
殺さ	殺す	0	0	kill	杀	убить
れ	れる	0	0	It is	这是	Здесь
まし	ます	0	0	You	您	вы
た	た	0	0	It was	这是	было
。	。	0	0	.	。	,
」	」	0	1	"	“	"
聞い	聞く	0	0	listen	听到	Слушайте
て	て	0	0	On	上	на
、	、	0	0	,	，	,
メロス	メロス	0	0	Melos	米洛斯	Мелос
は	は	0	0	It is	这是	Здесь
激怒	激怒	1	0	loose the temper	愤怒	ярость
し	する	0	0	Make	使	сделать
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
「	「	0	0	"	“	"
呆れ	呆れる	1	0	Be amazed	吃惊	Вы будете поражены
た	た	0	0	It was	这是	было
王	王	0	0	king	国王	король
だ	だ	0	0	I	我	Я
。	。	0	0	.	。	,
生かし	生かす	0	0	Take advantage of	利用	Воспользоваться
て	て	0	0	On	上	на
置け	置ける	1	0	Put	放	ставить
ぬ	ぬ	0	0	Unexpected	意外	непредвиденный
。	。	0	0	.	。	,
」	」	0	1	"	“	"
メロス	メロス	0	0	Melos	米洛斯	Мелос
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
単純	単純	1	0	Simplicity	简单	простота
な	だ	0	0	I	我	Я
男	男	0	0	Man	男人	человек
で	だ	0	0	I	我	Я
あっ	ある	0	0	is there	一些	некоторые
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
買い物	買い物	1	0	shopping	购物	покупка
を	を	0	0	The	该	
、	、	0	0	,	，	,
背負っ	背負う	0	0	Shoulder	肩	плечо
た	た	0	0	It was	这是	было
まま	まま	0	0	Leave	离开	отпуск
で	で	0	0	so	在	в
、	、	0	0	,	，	,
のそのそ	のそのそ	0	0	slowly	Nosonoso	Nosonoso
王城	王城	1	0	Royal castle	皇家城堡	Королевский замок
に	に	0	0	To	至	к
は	は	0	0	It is	这是	Здесь
いっ	いう	0	0	Say	说	сказать
て	て	0	0	On	上	на
行っ	行く	1	0	go	去	идти
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
たちまち	たちまち	1	0	Immediately	立即	немедленно
彼	彼	0	0	He	他	он
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
巡邏	巡邏	0	0	Junra	Junra	Junra
の	の	0	0	of	的	из
警吏	警吏	0	0	警吏	警吏	警 吏
に	に	0	0	To	至	к
捕縛	捕縛	1	0	Arrest	逮捕	арестовывать
さ	する	0	0	Make	使	сделать
れ	れる	0	0	It is	这是	Здесь
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
調べ	調べる	0	0	Investigate	调查	расследовать
られ	られる	0	0	It is	这是	Здесь
て	て	0	0	On	上	на
、	、	0	0	,	，	,
メロス	メロス	0	0	Melos	米洛斯	Мелос
の	の	0	0	of	的	из
懐中	懐中	0	0	Pocket	口袋	карманный
から	から	0	0	From	从	из
は	は	0	0	It is	这是	Здесь
短剣	短剣	1	0	dagger	匕首	крестик
が	が	0	0	But	那里	Там
出	出る	0	0	Leave	离开	отпуск
て	て	0	0	On	上	на
来	来る	0	0	come	来	прийти
た	た	0	0	It was	这是	было
ので	ので	0	0	Since the	由于	Поскольку
、	、	0	0	,	，	,
騒ぎ	騒ぎ	0	0	Commotion	骚动	заваруха
が	が	0	0	But	那里	Там
大きく	大きい	1	0	large	伟大	большой
なっ	なる	0	0	Become	变	становится
て	て	0	0	On	上	на
しまっ	しまう	0	0	Put away	抛弃	убирать
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
メロス	メロス	0	0	Melos	米洛斯	Мелос
は	は	0	0	It is	这是	Здесь
、	、	0	0	,	，	,
王	王	0	0	king	国王	король
の	の	0	0	of	的	из
前	前	0	0	Before	前	Перед тем как
に	に	0	0	To	至	к
引き出さ	引き出す	0	0	Draw	画	рисовать
れ	れる	0	0	It is	这是	Здесь
た	た	0	0	It was	这是	было
。	。	0	1	.	。	,
「	「	0	0	"	“	"
この	この	0	0	this	此	Это
短刀	短刀	0	0	dagger	匕首	крестик
で	で	0	0	so	在	в
何	何	1	0	what	什么	какие
を	を	0	0	The	该	
する	する	0	0	Make	使	сделать
つもり	つもり	1	0	Going	展望	пойти
で	だ	0	0	I	我	Я
あっ	ある	0	0	is there	一些	некоторые
た	た	0	0	It was	这是	было
か	か	0	0	Or	或	или
。	。	0	0	.	。	,
言え	言える	0	0	It can be said	可以说	Можно сказать,
！	！	0	0	!	！	!
」	」	0	1	"	“	"
